id,course_title,price,subscribers,reviews,level,duration,subject
743634,Piano With Willie: Blues n' Boogie Vol. 1,40,172,26,Intermediate Level,2.5,Musical Instruments
663810,Piano Runs & Fills #4: C6 Rolling Waves & Waterfall Runs,70,834,3,All Levels,1,Musical Instruments
475914,Chugging - it don't mean a thing if it ain't got that swing!,200,382,21,All Levels,2.5,Musical Instruments
831294,Make Your Own Ukulele,85,452,5,All Levels,4.5,Musical Instruments
364716,"Beginner Violin 101: Care, Maintenance, and the Right Gear",0,5543,107,All Levels,4,Musical Instruments
1105904,Learn How To Play 25 Classic Hip Hop Songs,25,153,9,All Levels,2.5,Musical Instruments
242382,Learn Beethoven's Fur Elise on Piano,20,1582,11,All Levels,0.483333333,Musical Instruments
783778,Play Violin and Fiddle for beginners - it's fun  - Course 1,20,560,8,Beginner Level,1,Musical Instruments
773016,Piano With Willie Building Technique with Scales Vol. 1,40,111,15,All Levels,1.5,Musical Instruments
672894,Christmas Piano Songs For The Very Beginner Vol. I,40,1060,3,Beginner Level,1.5,Musical Instruments
1132694,Introduction to Gypsy Jazz Guitar,95,452,10,All Levels,2.5,Musical Instruments
311530,"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",45,2346,11,All Levels,0.65,Musical Instruments
1236562,The Piano Chord Ladder | Learn to Play Thousands of Songs,100,103,2,All Levels,1,Musical Instruments
1000966,Play Piano 5: Improvise on Misty Eb Key Runs & 2-5 Chords,50,833,6,Expert Level,1.5,Musical Instruments
782430,Playing Piano: Scales and Arpeggios Vol.I : Major keys,50,2358,3,Beginner Level,1,Musical Instruments
777650,Drumming for Beginners - Simple Way To Learn How To Drum,20,1814,28,Beginner Level,2,Musical Instruments
138228,Get great playing HARMONICA - a fun new leisure time hobby !,35,2543,44,All Levels,2,Musical Instruments
1034414,Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,0,3042,40,All Levels,0.566666667,Musical Instruments
996888,Play Piano 3: Improvise Chords to Enchanted Evening by Ear,50,809,5,All Levels,1.5,Musical Instruments
1191750,"Jazz Guitar Tips, Tricks and Licks",0,9351,331,Intermediate Level,2,Musical Instruments
793234,Piano From Zero To Pro - Beginner Essentials To The Piano,70,811,129,Beginner Level,3.5,Musical Instruments
372416,"Piano: Learn 48 chords in 1 hour,  and always remember how",120,1424,71,Beginner Level,1.5,Musical Instruments
665278,Walking Bass - Quick Start Guide,50,193,20,All Levels,1,Musical Instruments
1170198,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),45,65,18,Beginner Level,10,Musical Instruments
1002272,Blues Bass - Quick Start Guide,50,59,8,All Levels,1.5,Musical Instruments
213532,How to speak Pianish (beginner level),30,545,5,Beginner Level,1,Musical Instruments
64585,Gospel Piano Essentials,30,668,39,Intermediate Level,11.5,Musical Instruments
1013762,Instant Harmonica - play Leonard Cohen's Hallelujah now!,40,100,15,All Levels,1.5,Musical Instruments
315576,Guitar Crash Course (No Experience Necessary),0,5769,78,Beginner Level,1,Musical Instruments
812914,Beginner Guitar Lessons - Your Complete Foundation Course,60,293,30,Beginner Level,18.5,Musical Instruments
660690,Piano Building Blocks: Learn the 24 Most Common Chords,50,492,10,Beginner Level,1.5,Musical Instruments
347104,Learn to Play the Oboe: Beginner to Pro in Under Four Hours,50,500,39,Beginner Level,5,Musical Instruments
638204,Playing Piano By Ear: Complete Guide for Aspiring Musicians,150,346,26,All Levels,4.5,Musical Instruments
519694,"Discover the fun of Spoon playing, a beginners course",65,353,13,All Levels,1,Musical Instruments
647336,Country Guitar Fundamentals,50,1174,39,Intermediate Level,1.5,Musical Instruments
464844,Discover Classical Guitar Level 1,25,1513,38,Beginner Level,1.5,Musical Instruments
824044,PI-101 Top 10 Classical Piano Pieces for Beginners,0,6292,183,Beginner Level,1,Musical Instruments
409818,Get started playing blues harmonica,0,6853,398,Beginner Level,0.616666667,Musical Instruments
755198,Rockabilly Guitar For Beginners,40,475,125,Beginner Level,2,Musical Instruments
552650,Beginner Piano,20,776,79,Beginner Level,4,Musical Instruments
710420,Step by Step Tabla Course- Indian Drums,20,1337,17,Beginner Level,1,Musical Instruments
1000988,Play Piano 6 -Improvise on The Way We Were with Power Chords,50,701,4,All Levels,1.5,Musical Instruments
384928,101 Blues riffs - learn how the harmonica superstars do it,200,1350,65,Intermediate Level,6.5,Musical Instruments
392958,Learn To Play The Drums,25,1141,88,All Levels,8.5,Musical Instruments
515260,Guitar: Master The Guitar Fretboard In 6 Easy Steps,55,1203,26,Beginner Level,1,Musical Instruments
555340,Play Piano in 30 Days! - Start Playing NOW!,0,5188,410,Beginner Level,3,Musical Instruments
603902,Curso de Didgeridoo nivel principiante,50,0,0,Beginner Level,1,Musical Instruments
217978,ブルースギター入門,0,462,6,All Levels,3.5,Musical Instruments
238934,Pianoforall - Incredible New Way To Learn Piano & Keyboard,200,75499,7676,All Levels,30,Musical Instruments
456284,The Professional Guitar Masterclass,200,21701,1340,All Levels,9.5,Musical Instruments
1029440,Modern Rock Guitar Techniques,50,3157,375,Intermediate Level,3,Musical Instruments
42271,Complete Guitar System - Beginner to Advanced,145,32935,2713,All Levels,34,Musical Instruments
484670,Guitar Super System Level 1,50,10869,2257,Intermediate Level,5,Musical Instruments
967380,How to play Piano - Go from a Beginner/Intermediate to a Pro,200,5316,159,All Levels,31,Musical Instruments
681692,Guitar Super System Level 2,50,4192,128,Expert Level,1.5,Musical Instruments
200598,"LEARN HARMONICA, amaze your friends and have fun - it's easy",200,8857,718,All Levels,15.5,Musical Instruments
953152,The Complete Piano & Music Theory Beginners Course,50,10435,665,All Levels,1.5,Musical Instruments
1132342,Ultimate Beginner Guitar Masterclass,200,8113,79,Beginner Level,11.5,Musical Instruments
194692,Quicklessons Piano Course - Learn to Play Piano by Ear!,200,7178,260,All Levels,8.5,Musical Instruments
1119092,"Learn guitar the Right way! Complete 'KickStarter course""",150,2102,33,Beginner Level,9,Musical Instruments
902474,CAGED Pentatonic System for Guitar - Level 1,45,1329,52,All Levels,1.5,Musical Instruments
920194,CAGED Pentatonic System for Guitar - Level 2,45,1220,13,All Levels,1.5,Musical Instruments
666322,Learn to Play Piano From a Concert Pianist - For Beginners,200,3206,18,Beginner Level,1,Musical Instruments
1193886,#12 Hand Coordination: Let your Hands dance with Ballad 9,75,482,1,Intermediate Level,1.5,Musical Instruments
647338,How To Make Money With A Cover Band,50,2498,12,All Levels,3.5,Musical Instruments
1194244,How To Play Guitar - For Absolute Beginners,35,478,3,Beginner Level,1,Musical Instruments
658816,Learn How to Improvise on Guitar in 30 Days,200,1788,89,Beginner Level,6,Musical Instruments
1009802,Play Piano 8 - Play Over the Rainbow by Ear & Free Improvise,50,1249,6,All Levels,1.5,Musical Instruments
353224,The Best Beginner Guitar Course Ever,50,1976,252,Beginner Level,1,Musical Instruments
938260,Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion,100,567,37,All Levels,1.5,Musical Instruments
907966,Guitar: Learn 10 CCR Guitar Chord Progressions,50,2045,8,Beginner Level,2,Musical Instruments
997470,"Play Piano 2:  Play 'Love Me Tender By Ear with 2-5 Chords""",50,1204,8,All Levels,1.5,Musical Instruments
993134,Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,60,1227,2,All Levels,0.633333333,Musical Instruments
41884,Getting Started with Playing Guitar,0,47652,1141,Beginner Level,4,Musical Instruments
888698,Piano Playing: Reading and Playing Classical Tunes Vol.II,40,1638,3,Beginner Level,1.5,Musical Instruments
1119610,Harmonica Jamz: The Only Course on Jammin' with Friends,60,568,8,Beginner Level,5,Musical Instruments
476324,Guitar - Learn 10 Legendary Chord Progressions for Guitar,55,3013,15,Beginner Level,1.5,Musical Instruments
476988,Guitar - Blues Guitar for Beginners,45,2795,26,Beginner Level,1,Musical Instruments
1159988,Electric Guitar for Beginners - RockStarter Level 1,40,491,5,Beginner Level,2.5,Musical Instruments
1034080,The Circle of Fifths for Guitarists,50,1018,2,Intermediate Level,1.5,Musical Instruments
659918,Piano Runs & Fills #2: Play Rolling Cascading Runs for Intro,70,2164,10,All Levels,1,Musical Instruments
422546,Piano - Circle of 5ths to Play A Song in 12 Keys in 12 Days,95,2415,16,All Levels,2.5,Musical Instruments
1116196,Essential Theory and Technique for Guitar,0,2285,34,Beginner Level,2,Musical Instruments
660460,Piano for Complete Beginners: Learn your first song today!,40,1268,10,Beginner Level,1,Musical Instruments
1123250,Master Class Piano Techniques: Tips To EZ Coordinate 2 Hands,95,2026,3,Intermediate Level,2.5,Musical Instruments
1003568,Master Class # 11:  Play Piano Techniques Learn Piano 1 to10,95,2164,10,All Levels,2,Musical Instruments
1240148,Learn all Piano Chords in all Piano Scales with logic,45,969,2,Beginner Level,1,Musical Instruments
1111630,Learn to play the piano or keyboard from scratch,145,1987,11,Beginner Level,14,Musical Instruments
830568,5 Exotic Guitar Scales and How to Use Them Effectively,50,1319,101,Intermediate Level,1,Musical Instruments
566678,Learn 4 Chords and Play Thousands of Songs!,20,4560,177,Beginner Level,1.5,Musical Instruments
1170074,#10 Hand Coordination - Transfer Chord Ballad 9 - C & Bb Key,75,1593,1,Intermediate Level,1,Musical Instruments
517148,Acoustic Fingerstyle Guitar Course: Beginner to Advanced,200,6565,55,All Levels,4,Musical Instruments
206088,Guitar Chord Mastery!Turn Your Brain Into A Chord Encyclopia,200,4133,173,Intermediate Level,28.5,Musical Instruments
995562,Play Piano 1 Master Class Intro:  Standards 2-5 Power Chords,50,1541,14,All Levels,1,Musical Instruments
59922,Best Beginner Guitar Lessons by Sam Lyons,20,14560,20,All Levels,2,Musical Instruments
76524,A new approach to piano and playing songs for beginners,50,7140,72,Beginner Level,1.5,Musical Instruments
971962,Learn Guitar: Zero to Guitar Fingerpicking in 30 days,50,1495,26,Beginner Level,2.5,Musical Instruments
972704,How to play Contemporary Piano,25,1200,35,All Levels,0.6,Musical Instruments
993510,Piano Technique Exercises Vol.1,50,1674,4,All Levels,1,Musical Instruments
1255114,Instant Harmonica - Learning the Basic 12 Bar Blues Bassline,40,54,6,All Levels,1,Musical Instruments
1120410,#5  Piano Hand Coordination:  Piano Runs in 2 Beats Eb Key,75,940,3,Intermediate Level,0.616666667,Musical Instruments
1048188,Modern Country Guitar: Technique Booster,30,1152,16,Intermediate Level,2.5,Musical Instruments
970880,"Blues Guitar Lessons for Beginners: Chords, Rhythm and Lead",95,2558,19,Beginner Level,3,Musical Instruments
1116700,#4 Piano Hand Coordination: Fun Piano Runs in 2 Beats C Key,75,850,3,Intermediate Level,1,Musical Instruments
687248,3 step formula for playing guitar by ear,25,3937,54,Beginner Level,1.5,Musical Instruments
1052180,"How to play 'Electric Guitar"",https://www.udemy.com/electric-guitar-beginners-method/,true,50,1105,5,20,Beginner Level,2 hours,2016-12-29T00:24:06Z
42038,Learn Piano Today: How to Play Piano Course in Quick Lessons""",100,6271,68,All Levels,5,Musical Instruments
501412,Play Piano by Ear Today! SuperCourse,60,4557,21,All Levels,5.5,Musical Instruments
1032864,Learn to Read & Write Music to play Piano & more instruments,115,5292,38,All Levels,10.5,Musical Instruments
574974,The Complete Piano Course - Master The Piano,95,4982,276,All Levels,23,Musical Instruments
1229488,Learn to play your favorite guitar songs by ear,50,4733,11,All Levels,1.5,Musical Instruments
658276,Piano for Singer/Songwriters | Write Songs and Perform Live!,100,3371,175,Beginner Level,3,Musical Instruments
1041176,Fun Beginner Ukulele Course,55,1409,41,Beginner Level,1.5,Musical Instruments
26956,Learn Guitar in 21 Days,20,26504,192,Beginner Level,2.5,Musical Instruments
1098994,Fun Ukulele Strumming Course,45,3141,10,Beginner Level,1,Musical Instruments
917432,The Professional Bass Masterclass,200,1449,136,All Levels,7,Musical Instruments
983418,The Allman Brothers Guitar Roots And Techniques,75,2692,29,Intermediate Level,1.5,Musical Instruments
648506,Blues Guitar Fundamentals,50,3312,107,Intermediate Level,1.5,Musical Instruments
1122832,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,65,2015,3,Intermediate Level,0.733333333,Musical Instruments
1123184,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,65,2015,2,Intermediate Level,1,Musical Instruments
858064,Beginner Level Popular Piano Program - Month 1,30,7,2,Beginner Level,1,Musical Instruments
214328,Piano Lessons for the R&B Fan,20,228,2,All Levels,8,Musical Instruments
101500,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,20,65,5,Expert Level,4,Musical Instruments
829962,Darbuka Drumming: Learn how to play the Darbuka Dounbek,0,1094,45,Beginner Level,1,Musical Instruments
519212,Awesome Lead Guitar 1,25,60,6,Beginner Level,4.5,Musical Instruments
297930,The art of piano improvisation,20,83,4,All Levels,0.666666667,Musical Instruments
663710,How To Build A Professional Djembe: Create Music Beauty &Biz,40,122,2,All Levels,1.5,Musical Instruments
471328,Advanced Euphonium Studies - Learn to Master the Euphonium!​,50,106,7,All Levels,6,Musical Instruments
892898,Didgeridoo - from zero to HERO! Part Two. Intermediate.,35,55,2,Intermediate Level,2,Musical Instruments
638100,Fingerstyle Guitar by Jacques Stotzem - Advanced Level,30,77,4,All Levels,2,Musical Instruments
823860,Trumpet Pro Series - You're going to love practicing Trumpet,50,92,1,All Levels,6,Musical Instruments
635570,A Guide to Analog Synths: For the modern EDM enthusiast.,20,29,4,All Levels,3.5,Musical Instruments
99324,Acoustic Blues Guitar Lessons,0,8217,109,Intermediate Level,1,Musical Instruments
535650,Accelerate Your Guitar Learning With Metal Techniques,20,1305,25,All Levels,6.5,Musical Instruments
769270,Beginner Step by Step Keharwa Theka Tabla Course,20,916,26,Beginner Level,0.666666667,Musical Instruments
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,85,2357,15,Beginner Level,5,Musical Instruments
17922,Play Ukulele Now,30,1951,88,All Levels,5,Musical Instruments
112314,Acoustic Blues Guitar Lessons,125,1284,136,Intermediate Level,12.5,Musical Instruments
656364,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,70,769,10,All Levels,1,Musical Instruments
105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,75,3122,6,All Levels,4,Musical Instruments
606494,The 80/20 Beginner Guitar Course,50,1269,27,Beginner Level,3,Musical Instruments
1217408,Drums for Beginners,0,1618,4,Beginner Level,3,Musical Instruments
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,150,89,7,Beginner Level,3,Musical Instruments
1008098,Learn to play guitar and sing at the same time,45,66,9,Beginner Level,1,Musical Instruments
650836,Introduction to Ukulele 1,20,630,25,Beginner Level,1,Musical Instruments
504168,Learn Flute FAST!,45,249,33,Beginner Level,4,Musical Instruments
761584,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,45,198,11,Intermediate Level,5,Musical Instruments
743884,Piano With Willie: Blues n' Boogie Vol. 3,40,84,4,Intermediate Level,2.5,Musical Instruments
583224,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,40,58,5,All Levels,0.583333333,Musical Instruments
725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,75,186,35,Beginner Level,3,Musical Instruments
1146368,The Easy Beginner Drum Course,25,21,4,Beginner Level,0.5,Musical Instruments
589248,Instant Harmonica - play Somewhere Over the Rainbow now!,40,431,2,Beginner Level,1,Musical Instruments
584468,Instant Harmonica - play The Kesh (part 2) - easy and fun!,20,53,5,Beginner Level,0.583333333,Musical Instruments
